,Unnamed: 0,ID,price,local,areas,bedrooms,parking-spaces,bathrooms,cep
264,264,2638334854,375000.0,"Avenida Manoel Teotônio dos Santos, Ipês",100.0,3.0,,,58036-853
265,265,2638382480,686250.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",91.0,3.0,2.0,,58037-050
266,266,2638120429,260000.0,"Rua Carmem Romero, Bessa",60.0,2.0,1.0,,
267,267,2630340081,119680.0,"Rua Cícero César Moreira de Oliveira, Muçumagro",45.0,2.0,1.0,,
268,268,2626614843,199900.0,"Rua Pedro Alves de Andrade, Jardim São Paulo",80.0,3.0,1.0,,58051-110
269,269,2579284235,240000.0,"Rua Alexandrino D. da Silva Neto, Funcionários",60.0,2.0,1.0,,58080-150
270,270,2638433016,90000.0,"Ernani Sátiro, João Pessoa",48.0,2.0,1.0,,
271,271,2615403917,216000.0,"Rua Advogado José Wilsom, Cristo Redentor",60.0,2.0,1.0,,
272,272,2599407068,120000.0,"Parque Solon de Lucena, Centro",56.0,3.0,1.0,,58013-130
273,273,2604964282,452820.0,"Avenida Maria Rosa, Manaíra",66.0,2.0,1.0,,58038-342
274,274,2638574461,160000.0,"Rua Major João Junqueira Viana, Castelo Branco",55.0,2.0,1.0,,58042-005
275,275,2624517750,650000.0,"Rua Rita de Alencar Carvalho Luna, Brisamar",139.0,3.0,,,58032-090
276,276,2629084082,135530.0,"Rua Gumercindo Leite Sobrinho, Planalto Boa Esperança",48.0,2.0,1.0,,58065-081
277,277,2632080315,519010.0,"Avenida Franca Filho, Manaíra",82.0,3.0,2.0,,58038-130
278,278,2637496169,300000.0,"Rua Genésio Gambarra Filho, Jardim Cidade Universitária",74.0,3.0,1.0,,58052-330
279,279,2638525257,195000.0,"Rua João Câmara, Treze de Maio",54.0,2.0,1.0,,58025-060
280,280,2608740006,600000.0,"Rua Juracy de Carvalho Luna, Brisamar",94.0,3.0,2.0,,
281,281,2602765173,269990.0,"Rua Nurisman de Andrade Carneiro, Jardim Cidade Universitária",67.0,3.0,1.0,,
282,282,2628958033,142530.0,"Rua Enedino Rodrigues de Carvalho, Industrias",59.0,2.0,1.0,,58081-300
283,283,2631014660,290000.0,"Anatólia, João Pessoa",71.0,3.0,1.0,,
284,284,2629079526,799810.0,"Rua Severino Pereira de Araújo, Manaíra",145.0,3.0,,,58038-342
285,285,2617182803,290000.0,"Rua João Soares Padilha, Aeroclube",65.0,2.0,1.0,,58037-000
286,286,2606332577,200000.0,"Rua Ex-Combatente José do Patrocínio de Carvalho, Gramame",66.0,3.0,1.0,,58063-300
287,287,2613737135,175000.0,"Rua Brisas do Miramar, Castelo Branco",55.0,2.0,1.0,,
288,288,2542547196,1179000.0,"Rua Maria Facunda de Oliveira Dias, Brisamar",165.0,4.0,,,
289,289,2628816874,174050.0,"Rua Fernando Torres, Cidade dos Colibris",57.0,2.0,1.0,,58073-314
290,290,2631106927,219270.0,"Rua Joaquim Hardman, Jaguaribe",58.0,2.0,1.0,,
291,291,2573976596,130000.0,"Rua Terezinha de Jesus Cavalcanti, Cuiá",71.0,3.0,1.0,,58077-174
292,292,2631900241,159330.0,"Rua Pedro Alves Sabino, Mangabeira",44.0,2.0,1.0,,58056-040
293,293,2632265655,114740.0,"Rua Julieta Cordeiro de Medeiros, Paratibe",44.0,2.0,1.0,,
294,294,2630642910,649000.0,"Rua Iracema Guedes Lins, Altiplano Cabo Branco",72.0,3.0,2.0,,58046-095
295,295,2600996121,530000.0,"Estados, João Pessoa",97.0,3.0,2.0,,
296,296,2637839223,260000.0,"Rua João Cavalcanti Costa, Cristo Redentor",72.0,3.0,1.0,,58085-500
297,297,2595841464,458000.0,"Jardim Oceania, João Pessoa",58.0,2.0,1.0,,
298,298,2574556665,165000.0,"Rua Carlos Borromeu de Vasconcelos, Cristo Redentor",50.0,2.0,1.0,,58071-690
299,299,2611773319,231231.0,"Rua Doutor Frutuoso Dantas, Cabo Branco",23.5,1.0,,,58046-095
300,300,2528927815,2550000.0,"Avenida Cabo Branco, Cabo Branco",130.0,3.0,,,58045-000
301,301,2617660505,580000.0,"Rua Josita Almeida, Altiplano Cabo Branco",96.5,2.0,,,58046-380
302,302,2617272916,260000.0,"Rua Tenente Francisco de Assis Moreira, Bancários",57.0,2.0,1.0,,58071-840
303,303,2538329684,175000.0,"Rua José Cordeiro da Costa, Jardim Cidade Universitária",75.0,3.0,1.0,,58051-810
304,304,2621166420,1900000.0,"Rua Professora Maria Jacy Pinto Costa, Jardim Oceania",240.0,3.0,,,
305,305,2587699468,720000.0,"Avenida Severino Massa Spinelli, Tambaú",77.0,3.0,2.0,,
306,306,2522124083,665000.0,"Rua Deputado Antônio de Pádua Carvalho, Aeroclube",90.0,3.0,2.0,,
307,307,2631755609,179210.0,"Rua Jornalista Marcelo Antonio do Amaral da Rocha, Gramame",65.0,2.0,1.0,,
308,308,2629083598,144420.0,"Rua José Ary Santiago, José Américo de Almeida",60.0,2.0,1.0,,
309,309,2569414550,644000.0,"Rua Francisco Feitosa Palitot, Aeroclube",90.0,3.0,2.0,,
310,310,2603878052,450000.0,"Rua Abel Wanderley, Brisamar",84.0,3.0,1.0,,58032-090
311,311,2638079553,170000.0,"Rua Benedito Damázio da Silva, Gramame",70.0,2.0,1.0,,
312,312,2635240946,155000.0,"Rua da Ação, Industrias",48.0,2.0,1.0,,58081-300
313,313,2629076103,134140.0,"Rua Severino Bento de Morais, Grotão",50.0,2.0,1.0,,58075-690
314,314,2567174441,655635.0,"Jardim Oceania, João Pessoa",80.0,3.0,2.0,,
315,315,2606114489,128000.0,"Rua Chico Xavier, Industrias",42.0,2.0,1.0,,58081-300
316,316,2638641897,365000.0,"Jardim Oceania, João Pessoa",76.0,2.0,1.0,,
317,317,2630288767,260000.0,"Rua Prefeito Francisco de Assis Neves Nóbrega, Água Fria",68.0,3.0,2.0,,58051-110
318,318,2616516353,200000.0,"Rua Ester Borges Bastos, Jaguaribe",52.0,2.0,1.0,,
319,319,2588197127,730000.0,"Rua Francisco Feitosa Palitot, Aeroclube",90.0,3.0,2.0,,
320,320,2637793266,420000.0,"Jardim Oceania, João Pessoa",59.0,2.0,1.0,,
321,321,2638551170,359000.0,"Rua Francisco Brandão, Manaíra",50.0,2.0,1.0,,58038-381
322,322,2631525336,470000.0,"Jardim Oceania, João Pessoa",65.0,2.0,,2.0,
323,323,2638625562,590000.0,"Rua Oceano Ártico, Jardim Oceania",66.0,2.0,1.0,,58037-700
324,324,2550008566,18000000.0,"Avenida Chesf, Distrito Industrial",7000.0,,1.0,,58081-300
325,325,2567174133,194990.0,"Ernesto Geisel, João Pessoa",58.0,2.0,1.0,,58075-410
326,326,2612853959,190000.0,"Rua Pastor Rodolfo Beuttemuller, Jardim Cidade Universitária",83.0,2.0,1.0,,
327,327,2631346354,1700000.0,"Rua das Acácias, Miramar",158.0,3.0,,,58043-270
328,328,2592039776,600000.0,"Rua Goiás, Estados",97.0,3.0,3.0,,69305-410
329,329,2638129497,320000.0,"Rua Helena Freire, Altiplano Cabo Branco",72.0,3.0,1.0,,58046-115
330,330,2631798528,180000.0,"Cidade dos Colibris, João Pessoa",60.0,2.0,1.0,,58073-314
331,331,2571027437,450000.0,"Tambaú, João Pessoa",110.0,3.0,,,
332,332,2611205016,380000.0,"Avenida Presidente Castelo Branco, Castelo Branco",134.0,4.0,,,58043-110
333,333,2608055984,150000.0,"Rua Comerciante Terezinha Maria Alves, Cuiá",55.0,2.0,1.0,,58077-174
334,334,2638568330,420000.0,"Rua Mariano Botelho, Expedicionários",400.0,4.0,,,58041-010
335,335,2614639317,292000.0,"Rua Antônio Severino da Silva, Bancários",58.0,2.0,1.0,,
336,336,2628807672,449000.0,"Jardim Oceania, João Pessoa",85.0,3.0,1.0,,
337,337,2616833614,826000.0,"Avenida Nego, Tambaú",94.0,3.0,2.0,,58039-010
338,338,2638632366,440000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",67.0,2.0,1.0,,58037-050
339,339,2603667155,360000.0,"Rua Custódio Domingos dos Santos, Brisamar",56.0,2.0,1.0,,58032-100
340,340,2608276979,315000.0,"Rua Professora Egídia Wanderley Abrantes de Carvalho, Pedro Gondim",54.0,2.0,1.0,,58031-220
341,341,2631900091,159650.0,"Rua Petrarca Grisi, Cristo Redentor",46.0,2.0,1.0,,58071-690
342,342,2623615345,235000.0,"Rua Maria Batista Palitot, Ipês",57.0,2.0,1.0,,58036-853
343,343,2629083073,122780.0,"Rua Ricardo Soares de Souza Neto, Gramame",47.0,2.0,1.0,,58065-081
344,344,2579990999,634000.0,"Rua Iracema Guedes Lins, Altiplano Cabo Branco",72.0,3.0,1.0,,58046-095
345,345,2638579434,340000.0,"Avenida Campos Sales, Bessa",66.0,2.0,1.0,,58035-070
346,346,2611266043,165000.0,"Avenida Engenheiro Agrônomo Álvaro Ferreira, Cristo Redentor",48.0,2.0,1.0,,58080-150
347,347,2555597127,542745.0,"Manaíra, João Pessoa",71.0,3.0,1.0,,
348,348,2632261441,385000.0,"Rua Huerta Ferreira de Melo, Bessa",82.0,3.0,1.0,,
349,349,2631641122,189030.0,"Rua Comerciante Edilson Paiva de Araújo, Jardim Cidade Universitária",53.0,2.0,1.0,,
350,350,2582648514,420000.0,"Rua Antônio Monteiro Gomes de Oliveira, Manaíra",81.0,2.0,1.0,,58038-511
351,351,2638113059,312000.0,"Rua Francisco Leocádio Ribeiro Coutinho, Aeroclube",72.0,3.0,1.0,,58036-460
352,352,2625286437,650000.0,"Rodovia BR-230, Brisamar",94.0,3.0,2.0,,58032-100
353,353,2629072869,259750.0,"Rua Estudante Thiago Ozanan Alcântara Benício, Água Fria",55.0,2.0,1.0,,58051-110
354,354,2638628908,420000.0,"Avenida Campos Sales, Bessa",65.0,2.0,1.0,,58035-070
355,355,2632399288,169630.0,"Rua Doutor Batista Lins, Jaguaribe",57.0,2.0,1.0,,58015-280
356,356,2590046365,720000.0,"Rua João Câncio, Manaíra",100.0,3.0,,,
357,357,2632350514,229000.0,"Rua Bancário Sérgio Guerra, Bancários",58.0,2.0,1.0,,58052-170
358,358,2630665701,630000.0,"Cabo Branco, João Pessoa",76.0,2.0,2.0,,
359,359,2614331696,137000.0,"Avenida Carlos André Ferreira Narcizo, Gramame",46.0,2.0,1.0,,
360,360,2615783502,220000.0,"Bairro Dos Ipes, João Pessoa",90.0,3.0,,3.0,
361,361,2636904040,190000.0,"Rua Santa Clara de Assis, Ernesto Geisel",57.0,3.0,1.0,,58075-690
362,362,2594794459,210000.0,"Avenida Presidente Tancredo Neves, Ipês",55.0,2.0,1.0,,58027-773
363,363,2637326075,269220.0,"Rua Oswaldo Evaristo da Costa, Ipês",54.0,2.0,1.0,,
364,364,2605268078,239990.0,"Rua Lauro Torres, Tambauzinho",70.0,2.0,1.0,,58042-010
365,365,2629189762,291602.0,"Rua Sandoval de Oliveira, Torre",63.0,2.0,1.0,,58013-420
366,366,2638508957,750000.0,"Avenida Infante Dom Henrique, Tambaú",90.0,3.0,2.0,,58039-160
367,367,2625666701,330290.0,"Rua Paulo Roberto de Souza Acioly, Bessa",50.0,2.0,1.0,,58035-170
368,368,2624517632,570000.0,"Avenida Esperança, Manaíra",83.0,3.0,2.0,,58038-130
369,369,2615946117,160000.0,"Avenida Mandacaru, Treze de Maio",97.0,2.0,1.0,,58026-040
370,370,2622587370,300000.0,"Rua Coronel José Cristo, Treze de Maio",51.0,2.0,1.0,,58025-060
371,371,2527785485,195000.0,"Jardim Cidade Universitária, João Pessoa",68.0,2.0,1.0,,
372,372,2631568453,637486.0,"João Agripino, João Pessoa",85.0,3.0,2.0,,
373,373,2582126442,215000.0,"Rua Adalgisa Luna de Menezes, Bancários",53.0,2.0,1.0,,58071-840
374,374,85025994,498000.0,"Rua das Acácias, Miramar",138.0,3.0,,,58043-270
375,375,2628952008,129510.0,"Rua Dorise Souza Viana, Gramame",48.0,2.0,1.0,,58067-241
376,376,2556559004,319000.0,"Rua da Imbiribeira, Anatólia",73.0,3.0,1.0,,58053-045
377,377,2562770237,949097.0,"Rua Domingos Mororó, Miramar",117.0,3.0,,,58043-110
378,378,2597889569,347866.0,"Rua Paulo Costa Lima, Jardim Oceania",57.0,2.0,1.0,,58035-070
379,379,2582472029,750000.0,"Rua Joaquim Antônio Marques, Ipês",220.0,4.0,,,58036-853
380,380,2638278626,145000.0,"Rua Adison Pereira da Silva, Ernesto Geisel",43.0,2.0,1.0,,58075-690
381,381,2622051018,280000.0,"Rua Francisco Timóteo de Souza, Bancários",56.0,2.0,1.0,,
382,382,2606119475,149900.0,"Rua José Bernardo Lima, Mangabeira",47.0,2.0,1.0,,58058-028
383,383,2562770020,490000.0,"Rua Empresário João Rodrigues Alves, Bancários",94.0,3.0,2.0,,58051-085
384,384,2638641853,650000.0,"Cabo Branco, João Pessoa",85.0,2.0,2.0,,
385,385,2567173649,189900.0,"Jardim Cidade Universitária, João Pessoa",75.0,3.0,1.0,,
386,386,2615644612,165000.0,"Rua Belém, Planalto Boa Esperança",63.0,3.0,1.0,,58065-081
387,387,2638309557,245000.0,"Rua Tenente Pantaleão da Paixão, Treze de Maio",68.0,2.0,1.0,,58025-060
388,388,2574723185,690000.0,"Rua Salvador Batista de Melo, Estados",93.0,3.0,2.0,,58030-330
389,389,2609640097,189000.0,"Rua Dom Bosco, Cristo Redentor",55.0,2.0,,1.0,58070-390
390,390,2610055676,229000.0,"Rua Carteiro Olívio Pontes, Jardim São Paulo",57.0,2.0,1.0,,
391,391,2564300458,499000.0,"Rua Professora Maria José Noronha Teixeira, Aeroclube",67.0,1.0,2.0,,
392,392,2630310235,510030.0,"Rua Professora Luzia Simões Bartolini, Aeroclube",126.0,3.0,,,
393,393,2637648326,135000.0,"Rua Delmo Alves Soares, Gramame",44.0,2.0,1.0,,
394,394,2629077242,552780.0,"Rua Doutor Agrícola Montenegro, Miramar",85.0,3.0,2.0,,
395,395,2638313586,360000.0,"Rua Adalgisa Carneiro Cavalcanti, Cuiá",120.0,3.0,,,58073-597
396,396,2637573637,399000.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",55.0,2.0,,2.0,58037-050
397,397,2625286541,270000.0,"Avenida Juarez Távora, Torre",78.0,3.0,,2.0,58040-720
398,398,2637849767,194900.0,"Rua Presidente Ranieri Mazilli, Cristo Redentor",55.0,2.0,1.0,,58071-000
399,399,2617694172,1154000.0,"Avenida Cabo Branco, Cabo Branco",145.5,2.5,,,58045-000
400,400,2611775468,586784.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",189.0,3.0,,,58037-050
401,401,2630142669,1460000.0,"Avenida Cabo Branco, Cabo Branco",385.5,3.0,,,58045-000
402,402,2638986396,665000.0,"Rua Iracema Guedes Lins, Altiplano Cabo Branco",91.0,3.0,2.0,,58046-095
403,403,2612497445,575900.0,"Rua Doutor Damasquins Ramos Maciel, Bessa",80.0,3.0,2.0,,58035-200
404,404,2632104835,310000.0,"Rua Silvino Chaves, Manaíra",90.0,3.0,2.0,,58038-381
405,405,2631907182,204640.0,"Rua José Marinho de Souza, Portal do Sol",58.0,2.0,1.0,,58052-287
406,406,2602628702,877836.0,"Rua Josita Almeida, Altiplano Cabo Branco",98.0,3.0,2.0,,58046-380
407,407,2567177190,165000.0,"Ernesto Geisel, João Pessoa",50.0,2.0,1.0,,58075-410
408,408,2625331522,178000.0,"Mangabeira IV, João Pessoa",51.0,2.0,1.0,,58057-100
409,409,2587565353,550000.0,"Rua Adão Viana da Rosa, Aeroclube",90.0,3.0,1.0,,
410,410,2631287327,319990.0,"Expedicionários, João Pessoa",65.0,2.0,1.0,,
411,411,2637893485,579000.0,"Rua João Alfredo Coelho da Fonseca, Aeroclube",89.0,3.0,2.0,,
412,412,2577277605,230000.0,"Rua Otacílio Pereira Lima, Cuiá",75.0,3.0,2.0,,58063-000
413,413,2607779521,537000.0,"Rua Agente Fiscal Amadeu de Castro, Aeroclube",79.0,3.0,1.0,,58036-460
414,414,2631924696,300000.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",76.0,3.0,1.0,,
415,415,2585055772,430000.0,"Rua Nevinha Gondim de Oliveira, Jardim Luna",67.0,2.0,1.0,,58032-100
416,416,2584413438,130000.0,"Gramame, João Pessoa",43.0,2.0,1.0,,
417,417,2621562319,265000.0,"Praça Cleide Veronesi, Jardim Cidade Universitária",80.0,3.0,1.0,,
418,418,2631997955,145000.0,"Rua Comerciante João Rodrigues de Lima, Mangabeira",50.0,2.0,1.0,,58055-541
419,419,2630318261,521610.0,"Rua Professora Luzia Simões Bartolini, Aeroclube",126.0,3.0,,,
420,420,2596842191,369000.0,"Avenida Presidente Afonso Pena, Bessa",74.0,2.0,1.0,,58035-200
421,421,2638425640,360000.0,"Estados, João Pessoa",66.0,2.0,1.0,,
422,422,2599420906,138400.0,"Rua Aposentada Severina Xavier de Carvalho, Gramame",49.0,2.0,1.0,,58065-081
423,423,2624033291,294900.0,"Água Fria, João Pessoa",52.0,2.0,1.0,,
424,424,2592968135,750000.0,"Praça João Monteiro da Franca, Jaguaribe",205.0,3.0,,,
425,425,2622641266,770000.0,"Rua Abelardo da Silva Guimarães Barreto, Altiplano Cabo Branco",91.0,3.0,,3.0,58046-095
426,426,2611999609,730000.0,"Rua Adelmar Vinagre Régis, Pedro Gondim",107.0,3.0,,,
427,427,2604764498,249000.0,"Rua Antonia Martins dos Santos, Bancários",57.0,2.0,1.0,,
428,428,2632658724,260000.0,"Anatólia, João Pessoa",80.0,2.0,1.0,,
429,429,2606331794,144000.0,"Rua Avelina dos Santos, Valentina de Figueiredo",48.0,2.0,1.0,,58064-550
430,430,2638497252,190000.0,"Rua Francisco Leocádio Ribeiro Coutinho, Aeroclube",60.0,3.0,1.0,,58036-460
431,431,2629068236,139620.0,"Rua São Benedito, Cruz das Armas",50.0,2.0,1.0,,58086-000
432,432,2629080640,569440.0,"Rua Manoel Ferreira Machado, Estados",85.0,3.0,1.0,,58025-060
433,433,2625331515,199000.0,"Cristo Redentor, João Pessoa",52.0,2.0,1.0,,
434,434,2575657800,450000.0,"Avenida Jacinto Dantas, Manaíra",63.0,2.0,1.0,,58038-250
435,435,2490792744,330750.0,"Jaguaribe, João Pessoa",71.0,3.0,1.0,,
436,436,2631756765,189500.0,"Rua Motorista Antonio Belarmino dos Santos, Gramame",73.0,3.0,1.0,,
437,437,2621943518,240000.0,"Rua Desportista Aurélio Rocha, Pedro Gondim",57.0,2.0,1.0,,58042-010
438,438,2622718132,270000.0,"Rua João Vieira Carneiro, Pedro Gondim",46.0,2.0,1.0,,58031-220
439,439,2638536375,600000.0,"Rua Terezinha de Medeiros Dantas Souza, Aeroclube",90.0,3.0,1.0,,58036-605
440,440,2604764204,250000.0,"Rua Maurício de Araújo Gama Filho, Portal do Sol",86.0,3.0,1.0,,58052-287
441,441,2631645895,309240.0,"Rua Radialista Antônio Assunção, Jardim Cidade Universitária",58.0,2.0,1.0,,58052-287
442,442,2589821885,269000.0,"Rua Afonso Barbosa de Oliveira, Pedro Gondim",53.0,2.0,1.0,,58032-100
443,443,2624640247,289000.0,"Rua das Baraúnas, Anatólia",67.0,3.0,1.0,,58053-045
444,444,2628950630,259000.0,"Rua Sebastião Avelino da Rocha, Jardim São Paulo",61.0,2.0,1.0,,58053-045
445,445,2576840992,255000.0,"Castelo Branco, João Pessoa",75.0,3.0,1.0,,
446,446,2638556471,235000.0,"Avenida Campos Sales, Jardim Oceania",37.0,1.0,1.0,,58035-070
447,447,2615988399,149000.0,"Rua Desportista João Apostolo de Souza, Mangabeira",50.0,2.0,1.0,,58055-018
448,448,2626438165,285000.0,"Avenida Capitão João Freire, Tambauzinho",72.0,3.0,1.0,,
449,449,2638222758,190000.0,"Rua Aderaldo Silveira de Souza, Jardim São Paulo",190.0,2.0,,,
450,450,2599898607,130000.0,"Rua Arcoverde, Muçumagro",61.0,2.0,1.0,,
451,451,2631921407,299000.0,"Rua Josué Guedes Pereira, Bessa",64.0,2.0,1.0,,58035-070
452,452,2631153239,235000.0,"Avenida Marechal Rondon, Treze de Maio",51.0,2.0,1.0,,58025-060
453,453,2637326583,115290.0,"Rua Agricultor Carlos Onofre Nóbrega, Funcionários",50.0,2.0,1.0,,58081-300
454,454,2628953804,368360.0,"Rua Sebastião Marcondes Ramalho Travassos, Cidade dos Colibris",108.0,4.0,,,58073-314
455,455,2638064880,158000.0,"Rua José Tomaz de Maria, João Paulo II",50.0,2.0,1.0,,58080-150
456,456,2567175267,239000.0,"Anatólia, João Pessoa",52.0,2.0,1.0,,
457,457,2629812097,475000.0,"Bancários, João Pessoa",87.0,3.0,2.0,,
458,458,2580628438,150000.0,"Vila Amaral, Mandacaru",45.0,2.0,1.0,,
459,459,2570109233,190000.0,"Portal do Sol, João Pessoa",58.0,2.0,1.0,,
460,460,2620324378,610000.0,"Avenida Amazonas, Estados",96.0,3.0,1.0,,69305-420
461,461,2612165985,700000.0,"Rua Doutor Ivanildo Guedes Pessoa, Jardim Oceania",145.0,3.0,,,58037-328
462,462,2563552968,309900.0,"Rua José Firmino Ferreira, Jardim São Paulo",52.0,2.0,1.0,,58051-110
463,463,2558737128,690000.0,"Rua Silvino Chaves, Manaíra",158.0,4.0,,,58038-381
464,464,2602058159,400000.0,"Rua Paulo Franca Marinho, Brisamar",100.0,3.0,,,
465,465,2632079962,165000.0,"Jardim Cidade Universitária, João Pessoa",72.0,3.0,,2.0,
466,466,2636684465,223000.0,"Avenida Marechal Hermes da Fonseca, Bessa",49.0,2.0,1.0,,58036-002
467,467,2624579609,350000.0,"Rua Alírio Wanderley, Jardim 13 de Maio",78.0,2.0,1.0,,
468,468,2605521413,145000.0,"Rua Avelina dos Santos, Valentina de Figueiredo",60.0,2.0,,1.0,58064-550
469,469,2598431656,210000.0,"Jaguaribe, João Pessoa",62.0,2.0,1.0,,
470,470,2600939666,333498.0,"Rua Marcelo Lins de Mendonça, Aeroclube",48.0,2.0,1.0,,58036-460
471,471,2573511181,140000.0,"Rua Doutor Valdevino Gregório de Andrade, Gramame",49.0,2.0,1.0,,58064-550
472,472,2585732488,433000.0,"Rua Paulo Costa Lima, Bessa",73.0,3.0,1.0,,
473,473,2609467573,678000.0,"Rua Margarida Fonseca Arruda, Manaíra",74.0,3.0,1.0,,58038-511
474,474,2631774151,179150.0,"Alameda Beija-Flor, Gramame",60.0,2.0,1.0,,58063-300
475,475,2624447629,447900.0,"Bessa, João Pessoa",59.0,2.0,1.0,,
476,476,2628951784,719280.0,"Rua Manoel Ferreira Machado, Estados",99.0,3.0,1.0,,58025-060
477,477,2637908020,720983.0,"Estados, João Pessoa",104.0,3.0,,,
478,478,2575940050,119000.0,"Rua Sílvia Bezerra Guedes, Jardim Planalto",50.0,2.0,1.0,,58087-110
479,479,2638326701,660000.0,"Avenida Governador Argemiro de Figueiredo, Jardim Oceania",106.0,3.0,,,58037-050
480,480,2638017001,255000.0,"Rua José Quirino da Fonseca, Valentina de Figueiredo",140.0,4.0,,,58064-550
481,481,2573354409,870000.0,"João Agripino, João Pessoa",133.0,4.0,,,
482,482,2628186365,298000.0,"Rua Doutor Antonio Palitot Lopes Braga, Bancários",70.0,3.0,1.0,,58071-840
483,483,2625336597,185000.0,"Planalto Boa Esperança, João Pessoa",71.0,3.0,1.0,,58065-081
484,484,2631907198,358440.0,"Rua Oswaldo Evaristo da Costa, Estados",56.0,2.0,2.0,,
485,485,2573722891,150000.0,"José Américo de Almeida, João Pessoa",64.0,2.0,1.0,,58071-000
486,486,2624459942,480000.0,"Miramar, João Pessoa",111.0,3.0,,,
487,487,2632118578,159900.0,"Rua Severina Maria da Silva, Valentina de Figueiredo",55.0,2.0,1.0,,
488,488,2632350215,329000.0,"Rua Eilzo Afonso Marques de Carvalho, Água Fria",80.0,3.0,1.0,,58053-012
489,489,2631907054,278160.0,"Rua Bancário Amaury de Sousa, Bancários",50.0,2.0,1.0,,58051-400
490,490,2595618532,860000.0,"Manaíra, João Pessoa",225.0,4.0,,,
491,491,2545586210,190000.0,"Rua Professor Artur Batista, Jaguaribe",41.0,2.0,1.0,,58015-020
492,492,2591867432,176980.0,"Rua Roberto Franco de Oliveira, José Américo de Almeida",61.0,3.0,1.0,,
493,493,2608032384,200000.0,"Rua Adalberto Pereira de Melo, Valentina de Figueiredo",58.0,3.0,1.0,,58063-300
494,494,2626569760,235000.0,"Avenida Presidente Castelo Branco, Castelo Branco",45.0,2.0,1.0,,58043-110
495,495,2606896714,142000.0,"Rua José Bernardo Lima, Mangabeira",48.0,2.0,1.0,,58058-028
496,496,2580339380,160000.0,"Avenida Cuiabá, Valentina Figueiredo",57.0,2.0,1.0,,
497,497,2577271776,240000.0,"Rua Bancário Sérgio Guerra, Anatólia",68.0,2.0,1.0,,58052-170
498,498,2616511211,367736.0,"Avenida Marechal Hermes da Fonseca, Bessa",28.0,1.0,1.0,,58036-002
499,499,2611771006,460000.0,"Rua Radialista Antônio Assunção, Jardim Cidade Universitária",420.0,,,,58052-287
500,500,2553576913,231326.0,"Rua Ascendino Toscano de Brito, Portal do Sol",43.0,1.5,,,
501,501,2611778304,539365.0,"Avenida Presidente Afonso Pena, Bessa",80.0,1.5,,,58035-200
502,502,2629934519,750000.0,"Rua Tabelião Venâncio Santiago, Tambaú",120.0,3.0,,,58039-170
