,ID,price,local,areas,bedrooms,parking-spaces,bathrooms,cep
976,2624574194,239900.0,"Rua Marcelo Lins de Mendonça, Aeroclube",50.0,2.0,1.0,,58036-460
977,2579525752,298000.0,"Rua Oswaldo Evaristo da Costa, Estados",73.0,3.0,1.0,,
978,2580696549,645000.0,"Rua Margarida Fonseca Arruda, Manaíra",73.0,3.0,2.0,,58038-511
979,2628811306,124570.0,"Rua Manoel Fernandes Júnior, Muçumagro",43.0,2.0,1.0,,
980,2604773179,1000539.0,"Rua Doutor Agenor Lacet, João Agripino",133.0,3.0,,,58038-381
981,2624824829,369760.0,"Avenida Presidente Afonso Pena, Bessa",52.0,2.0,1.0,,58035-200
982,2555450321,135000.0,"Paratibe, João Pessoa",62.0,2.0,1.0,,
983,2628375815,100000.0,"Rua Mico Leão de Cara Dourada, Paratibe",54.0,2.0,1.0,,
984,2633439725,130000.0,"Rua Edgar Alfredo da Silva, Gramame",50.0,2.0,1.0,,58067-235
985,2555929823,180000.0,"Rua Eloi Inácio de Albuquerque, Mangabeira",54.0,2.0,,2.0,58055-541
986,2625645155,430000.0,"Rua Antônio de Souza Leão, Jardim Oceania",70.0,2.0,1.0,,58036-345
987,2636292656,305000.0,"Avenida Expedicionários, Torre",50.0,2.0,1.0,,58030-001
988,2624636869,538673.0,"Rua Themístocles da Costa Brito, Jardim Oceania",63.0,2.0,1.0,,58035-070
989,2638361185,155000.0,"Rua Amâncio João dos Santos, Paratibe",61.0,2.0,1.0,,58062-305
990,2588438286,119000.0,"Rua Otacílio Pereira Lima, Cuiá",58.0,2.0,1.0,,58063-000
991,2563188179,44000.0,"Rua Duque de Caxias, Centro",32.0,,1.0,1.0,90020-024
992,2581532695,330000.0,"Rua Médica Maria de Lourdes Barbosa Saraiva, Aeroclube",50.0,2.0,1.0,,58036-002
993,2557210400,308900.0,"Jardim Cidade Universitária, João Pessoa",57.0,2.0,1.0,,
994,2637326081,217750.0,"Rua Oswaldo Evaristo da Costa, Ipês",51.0,2.0,1.0,,
995,2624636709,632558.0,"Rua João Alfredo Coelho da Fonseca, Aeroclube",89.0,3.0,3.0,,
996,2629066975,575880.0,"Avenida Pombal, Manaíra",89.0,3.0,2.0,,58038-242
997,67184475,300000.0,"Rua Treze de Maio, Centro",150.0,4.0,,,29010-120
998,2628657534,25000.0,"Rua Manoel Felisberto da Silva, Gramame",55.0,2.0,1.0,,58075-690
999,2638530360,460000.0,"Avenida Sapé, Manaíra",83.0,3.0,1.0,,58038-342
1000,2625273717,400000.0,"Rua Escrivão Sebastião de Azevedo Bastos, Manaíra",84.0,3.0,1.0,,
1001,2637340384,250000.0,"Rua Maria Lilian Dantas da Nóbrega, Aeroclube",57.0,2.0,1.0,,58036-002
1002,2629562656,244000.0,"Rua Presidente Ranieri Mazilli, Cristo Redentor",65.0,2.0,2.0,,58071-000
1003,2624578661,329574.0,"Jardim São Paulo, João Pessoa",58.0,2.0,1.0,,58053-045
1004,2613291996,315000.0,"Rua Débora da Silva Braga, Aeroclube",57.0,2.0,1.0,,58036-853
1005,2605941013,630000.0,"Estados, João Pessoa",94.0,3.0,2.0,,
1006,2632790564,558433.0,"Rua Doutor Antônio Botto de Menezes, João Agripino",76.0,3.0,2.0,,58038-381
1007,89864056,895000.0,"Rua Marieta Steimbach Silva, Miramar",131.0,4.0,,,
1008,2623865482,700000.0,"Jardim Oceania, João Pessoa",65.0,2.0,1.0,,
1009,2636209057,430000.0,"Água Fria, João Pessoa",79.0,3.0,2.0,,
1010,2631769500,148570.0,"Rua Cícero Gregório de Lacerda, Cidade dos Colibris",70.0,2.0,1.0,,58073-314
1011,2557210376,700000.0,"Varjão, João Pessoa",180.0,3.0,,,
1012,2625868655,865000.0,"Miramar, João Pessoa",90.0,3.0,2.0,,
1013,2625867081,680900.0,"Altiplano Cabo Branco, João Pessoa",92.0,3.0,2.0,,
1014,2610055777,189000.0,"Rua Dom Bosco, Cristo Redentor",51.0,2.0,1.0,,58070-390
1015,2611889311,550000.0,"Aeroclube, João Pessoa",90.0,3.0,1.0,,
1016,2637075600,985000.0,"Brisamar, João Pessoa",167.0,3.0,,,58032-100
1017,2638315456,688000.0,"Rua Monteiro Lobato, Tambaú",110.0,3.0,,,58045-000
1018,2621762629,100000.0,"Rua Luis Moreira Gomes, Jardim Cidade Universitária",50.0,2.0,1.0,,
1019,2637155556,315000.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",76.0,3.0,1.0,,
1020,2623256230,180000.0,"Rua José Vasconcelos de Carvalho, Ernesto Geisel",59.0,2.0,1.0,,58077-174
1021,2617481471,499956.0,"Avenida Esperança, Manaíra",68.0,2.0,1.0,,58038-130
1022,2618760577,300000.0,"Brisamar, João Pessoa",59.0,2.0,1.0,,58032-100
1023,2572252999,630000.0,"Jardim Oceania, João Pessoa",150.0,3.0,,,
1024,2624003042,650000.0,"Rua José Faustino Cavalcanti, Conjunto Pedro Gondim",105.0,3.0,,,
1025,2631793253,269900.0,"Torre, João Pessoa",50.0,2.0,1.0,,
1026,2601269053,280000.0,"Rua Praia de Iracema, Cuiá",110.0,3.0,,,58074-104
1027,2628952854,857020.0,"Rua Major Salustino Ribeiro, Tambauzinho",126.0,3.0,,,
1028,2624573550,149000.0,"Ernesto Geisel, João Pessoa",44.0,2.0,,2.0,58075-410
1029,2629075064,122870.0,"Rua Engenheiro Diomar Vieira de Melo, Gramame",49.0,2.0,1.0,,58065-081
1030,2611489881,760000.0,"Aeroclube, João Pessoa",133.0,3.0,,,
1031,2572699594,1300000.0,"Rua das Acácias, Miramar",201.0,4.0,,,58043-270
1032,2624577771,345000.0,"Avenida Campos Sales, Aeroclube",70.0,2.0,1.0,,58036-002
1033,2630960004,135000.0,"Rua Ana Cavalcanti de Albuquerque Teixeira Lima, Mangabeira",53.0,2.0,1.0,,
1034,2636288893,1100000.0,"Avenida Hilton Souto Maior, Portal do Sol",180.0,3.0,,,58052-287
1035,2622038349,349900.0,"Avenida Campos Sales, Aeroclube",53.0,2.0,,1.0,58036-002
1036,2579557814,319000.0,"Bancários, João Pessoa",53.0,2.0,1.0,,
1037,2558185179,265000.0,"Rua Ines Pessoa da Silva, Jardim Cidade Universitária",51.0,2.0,1.0,,58051-810
1038,2620647224,419000.0,"Avenida Expedicionários, Torre",110.0,3.0,,,58030-001
1039,2590291709,1350000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",136.0,3.0,,,58036-460
1040,2627275413,548100.0,"Rua São Gonçalo, Manaíra",158.0,1.0,,,
1041,2638737806,199000.0,"Avenida Sergipe, Estados",48.0,2.0,1.0,,58030-140
1042,2627749370,170000.0,"Rua Ninália de Luna Freire Barbosa, Portal do Sol",45.0,2.0,1.0,,58052-287
1043,2629536067,600000.0,"Avenida Olinda, Tambaú",128.0,3.0,,,58039-120
1044,2614530186,209000.0,"Rua Antônio Severino da Silva, Bancários",51.0,2.0,1.0,,
1045,2629187882,414460.0,"Rua Sandoval de Oliveira, Torre",90.0,3.0,2.0,,58013-420
1046,2587802011,550000.0,"Rua Adão Viana da Rosa, Aeroclube",90.0,3.0,1.0,,
1047,2560191658,125000.0,"Avenida Santa Catarina, Mandacaru",60.0,2.0,1.0,,58030-140
1048,2448001595,480000.0,"Rua Bacharel José de Oliveira Curchatuz, Jardim Oceania",59.0,2.0,1.0,,
1049,2633883493,335500.0,"Rua Tenente Francisco de Assis Moreira, Bancários",103.0,2.0,,,58071-840
1050,2570105859,120000.0,"Mangabeira, João Pessoa",54.0,2.0,1.0,,
1051,2628483395,270000.0,"Expedicionários, João Pessoa",57.0,2.0,1.0,,
1052,2613691258,279000.0,"Aeroclube, João Pessoa",74.0,3.0,,2.0,
1053,2626974866,640000.0,"Rua Iracema Guedes Lins, Altiplano Cabo Branco",73.0,3.0,2.0,,58046-095
1054,2505456889,136400.0,"Rua Gumercindo Leite Sobrinho, Planalto Boa Esperança",47.0,2.0,1.0,,58065-081
1055,2609433901,300000.0,"Praça Engenheiro Roberto Galliza do Amaral Marinho, Jardim Cidade Universitária",84.0,2.0,1.0,,
1056,2558753076,470000.0,"Ipês, João Pessoa",67.0,2.0,1.0,,
1057,2638288093,320000.0,"Manaíra, João Pessoa",30.0,1.0,1.0,,
1058,2638285055,260000.0,"Torre, João Pessoa",50.0,2.0,1.0,,
1059,2628748775,330000.0,"Rua Luiz Alves Conserva, Jardim São Paulo",72.0,3.0,1.0,,58053-045
1060,2583368330,690000.0,"Avenida Nego, Tambaú",115.0,3.0,,,58039-010
1061,2567175436,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1062,2580364834,150000.0,"Valentina de Figueiredo, João Pessoa",50.0,2.0,,2.0,58063-300
1063,2624436797,590000.0,"Tambauzinho, João Pessoa",96.0,3.0,2.0,,
1064,2527903190,763000.0,"Rua Silvino Lopes, Tambaú",94.0,3.0,2.0,,58039-190
1065,2631113556,123230.0,"Rua Maria Lívia Alves Coêlho, Muçumagro",48.0,2.0,1.0,,58067-235
1066,2608952606,1095000.0,"Rua Catulo da Paixão Cearense, Brisamar",154.0,3.0,,,58032-100
1067,2447790481,1080000.0,"Rua Clementina Lindoso, Altiplano Cabo Branco",127.0,3.0,,,58046-095
1068,2614207998,430000.0,"Rua Rosalinda Jurema, Brisamar",60.0,2.0,1.0,,58032-100
1069,2623702438,170000.0,"Avenida Dom Pedro II, Torre",85.0,3.0,1.0,,58040-530
1070,2628608261,420000.0,"Rua Major Salustino Ribeiro, Tambauzinho",79.0,3.0,2.0,,
1071,85025683,2238000.0,"Rua Poeta Targino Teixeira, Altiplano Cabo Branco",301.0,4.0,,,58046-095
1072,2631943086,227000.0,"Estados, João Pessoa",54.0,2.0,1.0,,
1073,2623390017,570000.0,"Manaíra, João Pessoa",153.0,4.0,,,
1074,2557426240,575000.0,"Rua João Batista Fernandes, Aeroclube",92.0,3.0,1.0,,58037-000
1075,2601732594,214990.0,"Rua Bacharel Wilson Flávio Moreira Coutinho, Bancários",53.0,2.0,1.0,,
1076,2611264147,400000.0,"Jardim Universitário, Castelo Branco",160.0,3.0,,,86055-645
1077,2638364970,159000.0,"Rua João Miguel de Souza, Ernesto Geisel",45.0,2.0,1.0,,58075-410
1078,2638365653,252000.0,"Rua Vicente de Paulo Chianca, Portal do Sol",58.0,2.0,1.0,,
1079,2637504471,890000.0,"Rua Segismundo Guedes Pereira Neto, Bessa",203.0,3.0,,,58035-200
1080,2635046864,405000.0,"Rua Capitão Severino Cesarino da Nóbrega, Jardim São Paulo",65.0,3.0,1.0,,58053-045
1081,2631645068,254190.0,"Rua Comerciante Edilson Paiva de Araújo, Jardim Cidade Universitária",70.0,3.0,1.0,,
1082,2628813269,560000.0,"Avenida Bahia, Estados",85.0,3.0,1.0,,58030-330
1083,2580601263,411000.0,"Rua Cassimiro de Abreu, Brisamar",50.0,2.0,1.0,,58032-100
1084,2624578669,456000.0,"Brisamar, João Pessoa",76.0,3.0,1.0,,58032-100
1085,2602057637,294500.0,"Rua Manoel Paulino Júnior, Tambauzinho",58.0,2.0,2.0,,58042-010
1086,2606893996,339000.0,"Avenida Presidente Café Filho, Bessa",48.0,2.0,1.0,,58035-200
1087,2576764125,569829.0,"Rua Josita Almeida, Altiplano Cabo Branco",65.0,2.0,1.0,,58046-380
1088,2629299555,61000.0,"Gramame, João Pessoa",56.0,2.0,1.0,,
1089,2621168295,252000.0,"Rua Professora Josefa Di Lorenzo Souza, Portal do Sol",54.0,2.0,1.0,,
1090,2629066438,679088.0,"Rua Luiz Edir Queiroz Marinho, Bessa",90.0,3.0,2.0,,
1091,2630394243,253000.0,"Jardim Cidade Universitária, João Pessoa",56.0,2.0,1.0,,
1092,2557210428,178000.0,"Ernesto Geisel, João Pessoa",59.0,2.0,,2.0,58075-410
1093,2638088092,952894.0,"Rua Doutor Agenor Lacet, Jardim Luna",133.0,3.0,,,
1094,2637405799,639986.0,"Rua Francisco Feitosa Palitot, Aeroclube",90.0,3.0,2.0,,
1095,2624513408,850000.0,"Rua do Sol, Miramar",90.0,3.0,2.0,,58043-270
1096,2638455010,1374790.0,"Avenida Antônio Lira, Tambaú",78.0,2.0,2.0,,58039-010
1097,2555929452,870000.0,"Avenida Sapé, Manaíra",165.0,4.0,,,58038-342
1098,2632927651,2300000.0,"Avenida Hilton Souto Maior, José Américo de Almeida",320.0,4.0,,,
1099,2541532904,150000.0,"Avenida Juarez Távora, Torre",46.0,,,1.0,58040-720
1100,2626642464,1500000.0,"Tambauzinho, João Pessoa",443.0,4.0,,,
1101,2638308588,264900.0,"Rua Josimar de Castro Barreto, Estados",73.0,3.0,1.0,,58030-140
1102,2558909486,440000.0,"Rua Maria Eunice Guimarães Fernandes, Manaíra",90.0,3.0,1.0,,58038-511
1103,2562047009,130000.0,"Rua Siqueira Campos, Cruz das Armas",50.0,2.0,1.0,,58085-000
1104,2591358345,330000.0,"Rua Abdon Chianca, Estados",125.0,3.0,,,58030-330
1105,2585601124,540000.0,"Avenida Dom Pedro I, Centro",144.0,,1.0,,58013-130
1106,2630314181,526080.0,"Rua Professora Luzia Simões Bartolini, Aeroclube",126.0,3.0,,,
1107,2567173117,330000.0,"Jaguaribe, João Pessoa",85.0,3.0,1.0,,
1108,2564887698,510000.0,"Avenida Presidente Epitácio Pessoa, Estados",110.0,3.0,,,58030-140
1109,2637711520,630000.0,"Rua Otávio Serafim da Costa, Muçumagro",158.0,3.0,,,
1110,2584527902,750000.0,"Manaíra, João Pessoa",202.0,3.0,,,
1111,2611890202,235000.0,"Portal do Sol, João Pessoa",52.0,2.0,1.0,,
1112,2630871765,270000.0,"Jardim 13 de Maio, João Pessoa",57.0,2.0,1.0,,07500-000
1113,2584709055,382655.0,"Rua Francisco Leocádio Ribeiro Coutinho, Aeroclube",105.0,2.0,,,58036-460
1114,2565197368,2700000.0,"Rua Bancário Elias Feliciano Madruga, Altiplano Cabo Branco",245.0,4.0,,,58046-095
1115,2624459937,250000.0,"Portal do Sol, João Pessoa",52.0,2.0,1.0,,
1116,2567176499,553000.0,"Miramar, João Pessoa",84.0,3.0,2.0,,
1117,2625653748,180000.0,"Rua Ademar Cabral de Medeiros, Jaguaribe",52.0,2.0,1.0,,
1118,2605220291,195000.0,"Cristo Redentor, João Pessoa",55.0,2.0,1.0,,
1119,2604813430,130000.0,"Rua José Pires Bejamim, Valentina de Figueiredo",47.0,2.0,1.0,,
1120,2628466428,655190.0,"Rua Doutor Francisco Sarmento Meira, Bessa",69.0,3.0,1.0,,58102-337
1121,2636289245,307300.0,"Rua Vicente Ielpo, Bessa",39.0,1.0,1.0,,58035-170
1122,2584789770,735000.0,"Rua Lauro Victor de Barros Junior, Jardim Oceania",110.0,3.0,,,
1123,2557859366,299000.0,"Rua Flamboyant, Anatólia",70.0,2.0,1.0,,
1124,2580418761,90000.0,"Valentina Figueiredo, João Pessoa",66.0,3.0,1.0,,
1125,2580511004,330000.0,"Rua Artur Monteiro Paiva, Bessa",59.0,2.0,1.0,,
1126,2563405097,558000.0,"Jardim Oceania, João Pessoa",55.0,1.0,1.0,,
1127,2619945749,209000.0,"Rua Luiz Prímola, Bancários",55.0,2.0,1.0,,58051-400
1128,2621646076,800000.0,"Rua Severino Venâncio de Souza, Gramame",188.0,3.0,,,58075-690
1129,2567318155,549000.0,"Rua General Alfredo Floro Cantalice, Bancários",92.0,2.0,1.0,,58051-120
1130,2574318509,180000.0,"Rua Ademar Cabral de Medeiros, Jaguaribe",52.0,2.0,1.0,,
1131,2621793968,500000.0,"Brisamar, João Pessoa",112.0,3.0,,,58032-100
1132,2623286422,330000.0,"Avenida Bahia, Estados",59.0,2.0,1.0,,58030-330
1133,2630388453,450000.0,"Manaíra, João Pessoa",105.0,3.0,,,
1134,2620430175,450000.0,"Rua Vereador José Alberto Falcão Barroca, Miramar",93.0,3.0,1.0,,
1135,2609913591,490000.0,"Rua São Gonçalo, Manaíra",89.0,3.0,1.0,,
1136,2576436089,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1137,2638156514,820000.0,"Avenida Severino Massa Spinelli, Tambaú",77.0,2.0,2.0,,
1138,2565690569,87000.0,"Rua Bernadete Xavier Batista, Cidade dos Funcionarios II",60.0,2.0,1.0,,
1139,2567174636,210000.0,"Jardim Cidade Universitária, João Pessoa",53.0,2.0,1.0,,
1140,2606892181,220000.0,"Rua Maurício de Araújo Gama Filho, Portal do Sol",46.0,2.0,1.0,,58052-287
1141,2638283365,527126.0,"Miramar, João Pessoa",72.0,3.0,2.0,,
1142,2632719672,170000.0,"Rua João Alves Rodrigues, Mandacaru",45.0,2.0,1.0,,87080-590
1143,2597699777,180000.0,"Rua Iramir Farias Dalla Barba, Geisel",82.0,2.0,1.0,,
1144,2625726915,169570.0,"Avenida Natal, Planalto Boa Esperança",69.0,3.0,1.0,,58063-000
1145,2588168266,389000.0,"Rua José Simões de Araújo, Bessa",54.0,2.0,1.0,,58035-070
1146,2610186891,530000.0,"Rua Auta de Luna Alves, Aeroclube",80.0,3.0,1.0,,58036-853
1147,2611747277,345000.0,"Avenida Campos Sales, Bessa",107.0,3.0,,,58035-070
1148,2567176872,295000.0,"Estados, João Pessoa",62.0,2.0,1.0,,
1149,2627433467,229000.0,"Rua Bancário Antônio Jacinto de Souza, Bancários",58.0,2.0,1.0,,58052-170
1150,2619340793,600000.0,"Estados, João Pessoa",100.0,3.0,,,
1151,2638075070,170000.0,"Rua Doutor Valdevino Gregório de Andrade, Valentina de Figueiredo",65.0,2.0,6.0,,58063-300
1152,2567176534,120000.0,"Muçumagro, João Pessoa",50.0,2.0,1.0,,
1153,2571239210,145000.0,"Valentina de Figueiredo, João Pessoa",54.0,2.0,1.0,,58063-300
1154,2638395816,320000.0,"Avenida General Edson Ramalho, Manaíra",126.0,3.0,,,58039-160
1155,2633471811,1190000.0,"Rua Bacharel José de Oliveira Curchatuz, Aeroclube",135.0,3.0,,,58036-460
1156,2629067855,564710.0,"Avenida Pombal, Manaíra",63.0,3.0,2.0,,58038-242
1157,2615954813,460000.0,"Avenida João Maurício, Jardim Oceania",63.0,2.0,2.0,,58038-142
1158,2580584200,159900.0,"Mangabeira, João Pessoa",48.0,2.0,1.0,,
1159,2578295500,390000.0,"Rua Paulo Costa Lima, Jardim Oceania",57.0,2.0,1.0,,58035-070
1160,2591110836,144500.0,"Rua Adalberto da Silva Brandão, Bancários",29.0,2.0,1.0,,58051-810
1161,2630568864,299500.0,"Rua Ana de Fátima Gama Cabral, Portal do Sol",85.0,3.0,1.0,,
1162,2558220970,930000.0,"Rua Maria Facunda de Oliveira Dias, Brisamar",165.0,4.0,,,
1163,2567176455,259900.0,"Água Fria, João Pessoa",56.0,2.0,1.0,,
1164,2630314690,235350.0,"Rua Luiz Prímola, Bancários",54.0,2.0,1.0,,58051-400
1165,2626557979,201248.0,"Avenida Campos Sales, Aeroclube",31.0,1.0,1.0,,58036-002
1166,2557561254,350000.0,"Rua Roderico Toscano de Brito, Oitizeiro",200.0,3.0,,,58087-110
1167,2637349868,450000.0,"Miramar, João Pessoa",100.0,3.0,,,
1168,2633111146,360000.0,"Rua Presidente Kenedy, Tambauzinho",49.0,2.0,2.0,,
1169,2507140808,880000.0,"Rua Maria Facunda de Oliveira Dias, Jardim Luna",160.0,4.0,,,
1170,2599113216,350000.0,"Rua José Gomes de Sá Filho, Jardim Oceania",90.0,3.0,1.0,,58037-345
1171,2615954825,325900.0,"Avenida Campos Sales, Bessa",49.0,2.0,2.0,,58035-070
1172,2624000545,290000.0,"Tambauzinho, João Pessoa",69.0,3.0,1.0,,
1173,2627511270,230000.0,"Rua Severino Venâncio de Souza, Gramame",72.0,2.0,1.0,,58075-690
1174,2630336957,214330.0,"Rua Coronel Aristarco Pessoa, Jaguaribe",58.0,2.0,1.0,,58015-020
1175,2629484261,359830.0,"Rua Deputado Jáder Medeiros, Tambauzinho",64.0,2.0,1.0,,58042-006
1176,2637405985,110000.0,"Rua Abdias Monteiro de Farias, Gramame",54.0,2.0,1.0,,58063-300
1177,2492201790,455000.0,"Rua Coronel Miguel Satyro, Cabo Branco",60.0,2.0,1.0,,
1178,2637375364,320000.0,"Miramar, João Pessoa",52.0,1.0,1.0,,
1179,2542546404,210000.0,"Avenida Expedicionários, Torre",57.0,2.0,1.0,,58030-001
1180,2632106994,750000.0,"Miramar, João Pessoa",90.0,3.0,2.0,,
1181,2626915994,779474.0,"Altiplano Cabo Branco, João Pessoa",65.0,1.0,2.0,,
1182,2608320506,320000.0,"Avenida Presidente Epitácio Pessoa, Tambauzinho",58.0,2.0,1.0,,58042-006
1183,2605318602,165000.0,"Rua Professor Fenelon Pinheiro da Câmara, Cristo Redentor",53.0,2.0,1.0,,
1184,2626651771,284000.0,"Rua Fernando Luiz Henriques dos Santos, Jardim Oceania",27.0,1.0,1.0,,
1185,2522718592,435000.0,"Aeroclube, João Pessoa",168.0,4.0,,,
1186,2636400066,390000.0,"Rua Engenheiro Sérgio Rubens de Albuquerque, Cristo Redentor",300.0,3.0,,,58071-000
1187,2638184607,795000.0,"Estados, João Pessoa",103.0,3.0,,,
1188,2630084561,219000.0,"Rua Joaquim Hardman, Jaguaribe",58.0,2.0,1.0,,
1189,2631727870,230000.0,"Rua Derlópidas Gomes Neves, Bancários",55.0,2.0,1.0,,58051-085
1190,2638222660,249000.0,"Expedicionários, João Pessoa",58.0,2.0,1.0,,
1191,2619872960,430000.0,"Rua Major Salustino Ribeiro, Tambauzinho",79.0,3.0,2.0,,
1192,2559828820,949000.0,"Rua Maria Facunda de Oliveira Dias, Brisamar",167.0,4.0,,,
1193,2611891390,670000.0,"Bancários, João Pessoa",110.0,3.0,,,
1194,2637178488,259900.0,"Avenida Nabuco de Assis, Expedicionários",72.0,3.0,1.0,,
1195,2567175572,120000.0,"Ernesto Geisel, João Pessoa",50.0,2.0,1.0,,58075-410
1196,2623065306,503712.0,"Miramar, João Pessoa",71.0,3.0,2.0,,
1197,2603199801,570000.0,"Avenida Presidente Epitácio Pessoa, Tambauzinho",198.0,4.0,,,58042-006
1198,2578670076,2890000.0,"Rua Orlando Di Cavalcanti Villar, Altiplano Cabo Branco",352.0,4.0,,,
1199,2574545856,455112.0,"Rua Norberto de Castro Nogueira, Jardim Oceania",65.0,2.0,2.0,,58037-050
1200,2541532904,150000.0,"Avenida Juarez Távora, Torre",46.0,,,1.0,58040-720
1201,2632745863,458000.0,"Rua Professora Maria Jacy Pinto Costa, Jardim Oceania",67.0,2.0,1.0,,
1202,2628464200,380000.0,"Conjunto Pedro Gondim, João Pessoa",70.0,2.0,1.0,,
1203,85026299,470000.0,"Avenida Governador Argemiro de Figueiredo, Bessa",77.0,2.0,1.0,,58035-070
1204,2638293480,500000.0,"Rua Adilson Lima de Lucena, Jardim São Paulo",360.0,3.0,,,
1205,2628949018,428675.0,"Rua Hermes Gomes Bezerra, Bessa",78.0,3.0,1.0,,58102-337
1206,2635471802,354120.0,"Rua da Imbiribeira, Anatólia",73.0,3.0,1.0,,58053-045
1207,2613691258,279000.0,"Aeroclube, João Pessoa",74.0,3.0,,2.0,
1208,2638285658,1250000.0,"Manaíra, João Pessoa",320.0,4.0,,,
1209,2635801689,199000.0,"Rua Major Joaquim Henriques, Expedicionários",47.0,2.0,1.0,,
1210,2638183142,395000.0,"Expedicionários, João Pessoa",110.0,3.0,,,
1211,2629198194,179460.0,"Rua Eurydice de Barros Esteves, Mangabeira",51.0,2.0,1.0,,58073-314
1212,2558753080,380000.0,"Expedicionários, João Pessoa",68.0,2.0,2.0,,
1213,2563209809,500000.0,"Rua Francisco Claudino Pereira, Manaíra",78.0,3.0,2.0,,58038-431
1214,2569510764,502339.0,"Bessa, João Pessoa",62.0,2.0,1.0,,
1215,2627279960,380000.0,"Avenida Júlia Freire, Torre",75.0,2.0,1.0,,
1216,2556576647,638000.0,"Praia do Seixas, Ponta dos Seixas",72.0,1.0,1.0,,
1217,2637364353,149900.0,"Rua Adolfo Cirne, Torre",45.0,2.0,1.0,,
1218,2599604139,210000.0,"Jardim Cidade Universitária, João Pessoa",54.0,2.0,1.0,,
1219,2577455768,195000.0,"Rua Professor Fenelon Pinheiro da Câmara, Cristo Redentor",52.0,2.0,1.0,,
1220,2581914019,875000.0,"Estados, João Pessoa",116.0,3.0,,,
1221,2571175294,370000.0,"Tambaú, João Pessoa",96.0,3.0,2.0,,
1222,2625439967,550000.0,"Miramar, João Pessoa",115.0,3.0,,,
1223,2615008748,220000.0,"Rua Antônio Caetano Sorrentino, Brisamar",75.0,3.0,1.0,,58038-381
1224,2563888093,280000.0,"Rua da Imbiribeira, Anatólia",72.0,3.0,1.0,,58053-045
1225,2615356746,328000.0,"Aeroclube, João Pessoa",50.0,2.0,1.0,,
1226,2571239573,310000.0,"Bancários, João Pessoa",78.0,3.0,1.0,,
1227,2617156374,230000.0,"Rua Presidente Venceslau Braz, Bessa",57.0,2.0,1.0,,
1228,2561768633,500000.0,"Rua Valdemar Chianca, Jardim Oceania",105.0,3.0,,,58037-050
1229,2631999108,234900.0,"Avenida Expedicionários, Torre",51.0,2.0,1.0,,58030-001
1230,2482997267,880000.0,"Ponta dos Seixas, João Pessoa",134.0,3.0,,,58046-010
1231,2623902640,630000.0,"Jardim Oceania, João Pessoa",85.0,3.0,2.0,,
1232,2599730353,210000.0,"Rua Maria das Dores Barbosa Lopes, Industrias",150.0,4.0,,,58081-300
1233,2637731683,170230.0,"Rua das Misericórdias, Ernesto Geisel",57.0,2.0,1.0,,58075-690
1234,2603464977,540000.0,"Avenida Presidente José Linhares, Bessa",69.0,2.0,1.0,,
